gender,emotion,actor,path
male,calm,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-02-01-01-01-07.wav
male,calm,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-02-01-01-02-07.wav
male,calm,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-02-01-02-01-07.wav
male,calm,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-02-01-02-02-07.wav
male,calm,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-02-02-01-01-07.wav
male,calm,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-02-02-01-02-07.wav
male,calm,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-02-02-02-01-07.wav
male,calm,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-02-02-02-02-07.wav
male,happy,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-03-01-01-01-07.wav
male,happy,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-03-01-01-02-07.wav
male,happy,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-03-01-02-01-07.wav
male,happy,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-03-01-02-02-07.wav
male,happy,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-03-02-01-01-07.wav
male,happy,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-03-02-01-02-07.wav
male,happy,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-03-02-02-01-07.wav
male,happy,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-03-02-02-02-07.wav
male,sad,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-04-01-01-01-07.wav
male,sad,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-04-01-01-02-07.wav
male,sad,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-04-01-02-01-07.wav
male,sad,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-04-01-02-02-07.wav
male,sad,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-04-02-01-01-07.wav
male,sad,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-04-02-01-02-07.wav
male,sad,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-04-02-02-01-07.wav
male,sad,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-04-02-02-02-07.wav
male,angry,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-05-01-01-01-07.wav
male,angry,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-05-01-01-02-07.wav
male,angry,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-05-01-02-01-07.wav
male,angry,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-05-01-02-02-07.wav
male,angry,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-05-02-01-01-07.wav
male,angry,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-05-02-01-02-07.wav
male,angry,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-05-02-02-01-07.wav
male,angry,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-05-02-02-02-07.wav
male,fear,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-06-01-01-01-07.wav
male,fear,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-06-01-01-02-07.wav
male,fear,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-06-01-02-01-07.wav
male,fear,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-06-01-02-02-07.wav
male,fear,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-06-02-01-01-07.wav
male,fear,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-06-02-01-02-07.wav
male,fear,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-01-07.wav
male,fear,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-02-07.wav
male,disgust,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-07-01-01-01-07.wav
male,disgust,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-07-01-01-02-07.wav
male,disgust,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-07-01-02-01-07.wav
male,disgust,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-07-01-02-02-07.wav
male,disgust,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-07-02-01-01-07.wav
male,disgust,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-07-02-01-02-07.wav
male,disgust,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-07-02-02-01-07.wav
male,disgust,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-07-02-02-02-07.wav
male,surprise,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-08-01-01-01-07.wav
male,surprise,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-08-01-01-02-07.wav
male,surprise,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-08-01-02-01-07.wav
male,surprise,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-08-01-02-02-07.wav
male,surprise,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-08-02-01-01-07.wav
male,surprise,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-08-02-01-02-07.wav
male,surprise,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-08-02-02-01-07.wav
male,surprise,7,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_07/03-01-08-02-02-02-07.wav
female,neutral,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-01-01-01-01-08.wav
female,neutral,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-01-01-01-02-08.wav
female,neutral,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-01-01-02-01-08.wav
female,neutral,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-01-01-02-02-08.wav
female,calm,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-02-01-01-01-08.wav
female,calm,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-02-01-01-02-08.wav
female,calm,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-02-01-02-01-08.wav
female,calm,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-02-01-02-02-08.wav
female,calm,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-02-02-01-01-08.wav
female,calm,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-02-02-01-02-08.wav
female,calm,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-02-02-02-01-08.wav
female,calm,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-02-02-02-02-08.wav
female,happy,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-03-01-01-01-08.wav
female,happy,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-03-01-01-02-08.wav
female,happy,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-01-08.wav
female,happy,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-02-08.wav
female,happy,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-01-08.wav
female,happy,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-02-08.wav
female,happy,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-01-08.wav
female,happy,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-02-08.wav
female,sad,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-01-08.wav
female,sad,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-02-08.wav
female,sad,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-01-08.wav
female,sad,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-02-08.wav
female,sad,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-01-08.wav
female,sad,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-02-08.wav
female,sad,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-01-08.wav
female,sad,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-02-08.wav
female,angry,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-01-08.wav
female,angry,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-02-08.wav
female,angry,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-01-08.wav
female,angry,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-02-08.wav
female,angry,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-01-08.wav
female,angry,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-02-08.wav
female,angry,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-01-08.wav
female,angry,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-02-08.wav
female,fear,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-06-01-01-01-08.wav
female,fear,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-06-01-01-02-08.wav
female,fear,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-06-01-02-01-08.wav
female,fear,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-06-01-02-02-08.wav
female,fear,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-06-02-01-01-08.wav
female,fear,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-06-02-01-02-08.wav
female,fear,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-06-02-02-01-08.wav
female,fear,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-06-02-02-02-08.wav
female,disgust,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-07-01-01-01-08.wav
female,disgust,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-07-01-01-02-08.wav
female,disgust,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-07-01-02-01-08.wav
female,disgust,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-07-01-02-02-08.wav
female,disgust,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-07-02-01-01-08.wav
female,disgust,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-07-02-01-02-08.wav
female,disgust,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-07-02-02-01-08.wav
female,disgust,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-07-02-02-02-08.wav
female,surprise,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-01-08.wav
female,surprise,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-02-08.wav
female,surprise,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-01-08.wav
female,surprise,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-02-08.wav
female,surprise,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-01-08.wav
female,surprise,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-02-08.wav
female,surprise,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-01-08.wav
female,surprise,8,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-02-08.wav
male,neutral,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-01-01-01-01-09.wav
male,neutral,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-01-01-01-02-09.wav
male,neutral,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-01-01-02-01-09.wav
male,neutral,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-01-01-02-02-09.wav
male,calm,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-02-01-01-01-09.wav
male,calm,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-02-01-01-02-09.wav
male,calm,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-02-01-02-01-09.wav
male,calm,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-02-01-02-02-09.wav
male,calm,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-02-02-01-01-09.wav
male,calm,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-02-02-01-02-09.wav
male,calm,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-02-02-02-01-09.wav
male,calm,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-02-02-02-02-09.wav
male,happy,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-03-01-01-01-09.wav
male,happy,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-03-01-01-02-09.wav
male,happy,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-03-01-02-01-09.wav
male,happy,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-03-01-02-02-09.wav
male,happy,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-03-02-01-01-09.wav
male,happy,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-03-02-01-02-09.wav
male,happy,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-03-02-02-01-09.wav
male,happy,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-03-02-02-02-09.wav
male,sad,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-04-01-01-01-09.wav
male,sad,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-04-01-01-02-09.wav
male,sad,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-04-01-02-01-09.wav
male,sad,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-04-01-02-02-09.wav
male,sad,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-04-02-01-01-09.wav
male,sad,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-04-02-01-02-09.wav
male,sad,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-04-02-02-01-09.wav
male,sad,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-04-02-02-02-09.wav
male,angry,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-05-01-01-01-09.wav
male,angry,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-05-01-01-02-09.wav
male,angry,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-05-01-02-01-09.wav
male,angry,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-05-01-02-02-09.wav
male,angry,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-05-02-01-01-09.wav
male,angry,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-05-02-01-02-09.wav
male,angry,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-05-02-02-01-09.wav
male,angry,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-05-02-02-02-09.wav
male,fear,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-06-01-01-01-09.wav
male,fear,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-06-01-01-02-09.wav
male,fear,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-06-01-02-01-09.wav
male,fear,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-06-01-02-02-09.wav
male,fear,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-06-02-01-01-09.wav
male,fear,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-06-02-01-02-09.wav
male,fear,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-06-02-02-01-09.wav
male,fear,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-06-02-02-02-09.wav
male,disgust,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-07-01-01-01-09.wav
male,disgust,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-07-01-01-02-09.wav
male,disgust,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-07-01-02-01-09.wav
male,disgust,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-07-01-02-02-09.wav
male,disgust,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-07-02-01-01-09.wav
male,disgust,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-07-02-01-02-09.wav
male,disgust,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-07-02-02-01-09.wav
male,disgust,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-07-02-02-02-09.wav
male,surprise,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-08-01-01-01-09.wav
male,surprise,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-08-01-01-02-09.wav
male,surprise,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-08-01-02-01-09.wav
male,surprise,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-08-01-02-02-09.wav
male,surprise,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-08-02-01-01-09.wav
male,surprise,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-08-02-01-02-09.wav
male,surprise,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-08-02-02-01-09.wav
male,surprise,9,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_09/03-01-08-02-02-02-09.wav
female,neutral,10,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_10/03-01-01-01-01-01-10.wav
female,neutral,10,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_10/03-01-01-01-01-02-10.wav
female,neutral,10,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_10/03-01-01-01-02-01-10.wav
female,neutral,10,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_10/03-01-01-01-02-02-10.wav
female,calm,10,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_10/03-01-02-01-01-01-10.wav
female,calm,10,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_10/03-01-02-01-01-02-10.wav
female,calm,10,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_10/03-01-02-01-02-01-10.wav
female,calm,10,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_10/03-01-02-01-02-02-10.wav
female,calm,10,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_10/03-01-02-02-01-01-10.wav
female,calm,10,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_10/03-01-02-02-01-02-10.wav
female,calm,10,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_10/03-01-02-02-02-01-10.wav
female,calm,10,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_10/03-01-02-02-02-02-10.wav
